malleable_count,strategic_count,balanced_count,confident_count,static_count,winner_type,final_price,round_count,winner_valuation,efficiency
8,5,5,1,1,static/inflex,980,24,1346.2267591455293,20
8,5,5,2,0,confident,880,19,1108.3016167446606,120
8,5,6,0,1,static/inflex,960,23,1114.2442290214908,40
8,5,6,1,0,balanced,920,21,939.6275518065312,80
8,5,7,0,0,balanced,1000,25,1004.9579624017756,0
8,6,0,0,6,static/inflex,1200,35,1283.9465080263833,200
8,6,0,1,5,static/inflex,1140,32,1208.8991814969131,140
8,6,0,2,4,static/inflex,1140,32,1189.2624756457305,140
8,6,0,3,3,static/inflex,1200,35,1227.7271966372118,200
8,6,0,4,2,static/inflex,1000,25,1085.9365032812682,0
8,6,0,5,1,confident,1040,27,1217.5367696551775,40
8,6,0,6,0,confident,980,24,1038.9266903107698,20
8,6,1,0,5,static/inflex,1040,27,1182.0595493140765,40
8,6,1,1,4,static/inflex,1080,29,1088.278946275038,80
8,6,1,2,3,static/inflex,1100,30,1174.6978150754173,100
8,6,1,3,2,static/inflex,1040,27,1116.9721699372337,40
8,6,1,4,1,confident,1100,30,1173.8838897897765,100
8,6,1,5,0,confident,920,21,991.3892161289564,80
8,6,2,0,4,static/inflex,1180,34,1312.262999447787,180
8,6,2,1,3,static/inflex,1000,25,1194.3240395139326,0
8,6,2,2,2,confident,960,23,1094.577162729547,40
8,6,2,3,1,confident,920,21,1046.7277557087375,80
8,6,2,4,0,confident,1020,26,1098.2085807088326,20
8,6,3,0,3,static/inflex,1060,28,1275.72029686126,60
8,6,3,1,2,static/inflex,940,22,1281.6689348443988,60
8,6,3,2,1,confident,920,21,1044.7971635999136,80
8,6,3,3,0,confident,1020,26,1032.4926154062068,20
8,6,4,0,2,static/inflex,1020,26,1076.2109519740898,20
8,6,4,1,1,static/inflex,940,22,983.2011756259404,60
8,6,4,2,0,confident,980,24,1006.7955113132645,20
8,6,5,0,1,balanced,1020,26,1041.9873002041631,20
8,6,5,1,0,balanced,880,19,904.6484514246489,120
8,6,6,0,0,balanced,960,23,953.3852746712919,40
8,7,0,0,5,static/inflex,960,23,1041.9522527502818,40
8,7,0,1,4,static/inflex,1060,28,1189.3122605299573,60
8,7,0,2,3,static/inflex,1100,30,1122.576607696001,100
8,7,0,3,2,static/inflex,940,22,957.8484501010171,60
8,7,0,4,1,static/inflex,940,22,1081.1678104590549,60
8,7,0,5,0,confident,1140,32,1252.4585075435173,140
8,7,1,0,4,static/inflex,1000,25,1199.6047582512417,0
8,7,1,1,3,static/inflex,940,22,1060.1843225524822,60
8,7,1,2,2,confident,1200,35,1214.4824036363773,200
8,7,1,3,1,confident,1020,26,1047.4936807641518,20
8,7,1,4,0,confident,840,17,832.9280678024401,160
8,7,2,0,3,static/inflex,940,22,1141.8731183712039,60
8,7,2,1,2,static/inflex,1100,30,1211.0529450420054,100
8,7,2,2,1,confident,1100,30,1155.6832679692702,100
8,7,2,3,0,confident,920,21,926.2410045029296,80
8,7,3,0,2,static/inflex,920,21,1098.7513059868202,80
8,7,3,1,1,static/inflex,860,18,872.4864039550135,140
8,7,3,2,0,confident,920,21,1069.928937514818,80
8,7,4,0,1,static/inflex,980,24,1232.2938006646175,20
8,7,4,1,0,balanced,960,23,965.4837193731112,40
8,7,5,0,0,balanced,900,20,920.4202210241144,100
8,8,0,0,4,static/inflex,1040,27,1133.2435798855793,40
8,8,0,1,3,static/inflex,1060,28,1153.4255655835168,60
8,8,0,2,2,static/inflex,1020,26,1029.0377110050445,20
8,8,0,3,1,static/inflex,1100,30,1276.1245236739298,100
8,8,0,4,0,confident,960,23,1036.430015130982,40
8,8,1,0,3,static/inflex,940,22,1073.2512509508124,60
8,8,1,1,2,confident,1080,29,1168.3056978615891,80
8,8,1,2,1,static/inflex,920,21,1000.559451947867,80
8,8,1,3,0,confident,900,20,958.8728187102539,100
8,8,2,0,2,static/inflex,900,20,1004.1201488609423,100
8,8,2,1,1,confident,1000,25,1036.3614792155056,0
8,8,2,2,0,strategic/respon,880,19,910.4972401608591,120
8,8,3,0,1,balanced,860,18,959.0437398792216,140
8,8,3,1,0,strategic/respon,940,22,931.3995814813587,60
8,8,4,0,0,balanced,960,23,954.816223542105,40
8,9,0,0,3,static/inflex,1140,32,1180.6121166045707,140
8,9,0,1,2,static/inflex,1120,31,1166.6661051382428,120
8,9,0,2,1,static/inflex,1000,25,1086.3327277894907,0
8,9,0,3,0,confident,880,19,917.7102382503742,120
8,9,1,0,2,static/inflex,860,18,978.941379571524,140
8,9,1,1,1,static/inflex,1040,27,1134.7758787958114,40
8,9,1,2,0,strategic/respon,920,21,941.6483281897396,80
8,9,2,0,1,static/inflex,900,20,965.4604713768075,100
8,9,2,1,0,confident,960,23,1028.0715050302556,40
8,9,3,0,0,strategic/respon,900,20,915.0027027431682,100
8,10,0,0,2,static/inflex,1000,25,1061.4633875051031,0
8,10,0,1,1,static/inflex,1060,28,1092.6639840552155,60
8,10,0,2,0,confident,900,20,1064.5937712466425,100
8,10,1,0,1,static/inflex,900,20,923.9005432887425,100
8,10,1,1,0,confident,840,17,946.7754677686848,160
8,10,2,0,0,balanced,860,18,868.7492615121396,140
8,11,0,0,1,static/inflex,840,17,1004.5081853313568,160
8,11,0,1,0,confident,840,17,870.3286474288601,160
8,11,1,0,0,strategic/respon,860,18,871.9971172529396,140
8,12,0,0,0,strategic/respon,860,18,905.3922079772715,140
9,0,0,0,11,static/inflex,1140,32,1226.4059957832076,140
9,0,0,1,10,static/inflex,1100,30,1193.54537927417,100
9,0,0,2,9,static/inflex,1140,32,1330.3736269682397,140
9,0,0,3,8,static/inflex,1200,35,1323.0718482824338,200
9,0,0,4,7,static/inflex,1160,33,1212.605952408809,160
9,0,0,5,6,static/inflex,1120,31,1155.0701405557938,120
9,0,0,6,5,static/inflex,1080,29,1275.6831101099606,80
9,0,0,7,4,static/inflex,1080,29,1193.403057592831,80
9,0,0,8,3,confident,1040,27,1065.4198132765284,40
9,0,0,9,2,confident,980,24,1069.7938593982633,20
9,0,0,10,1,confident,1180,34,1196.6754170231804,180
9,0,0,11,0,confident,1060,28,1051.318843541365,60
9,0,1,0,10,static/inflex,1200,35,1198.7156275695265,200
9,0,1,1,9,static/inflex,1220,36,1211.6024469353024,220
9,0,1,2,8,static/inflex,1020,26,1196.3245307104594,20
9,0,1,3,7,static/inflex,980,24,1164.833667067815,20
9,0,1,4,6,confident,1200,35,1259.5758553626579,200
9,0,1,5,5,static/inflex,1160,33,1206.9118409450116,160
9,0,1,6,4,static/inflex,1120,31,1149.2431259483246,120
9,0,1,7,3,confident,1100,30,1101.7844214180443,100
9,0,1,8,2,static/inflex,1020,26,1160.3588496953817,20
9,0,1,9,1,confident,1000,25,1017.4333671797092,0
9,0,1,10,0,confident,1080,29,1088.3084916459563,80
9,0,2,0,9,static/inflex,1080,29,1074.7913266609626,80
9,0,2,1,8,static/inflex,1120,31,1196.191453023491,120
9,0,2,2,7,static/inflex,1080,29,1143.7497595211862,80
9,0,2,3,6,static/inflex,1100,30,1380.9659593539775,100
9,0,2,4,5,static/inflex,1000,25,1149.7055838912072,0
9,0,2,5,4,confident,1120,31,1159.661953485715,120
9,0,2,6,3,static/inflex,1100,30,1190.1372496860906,100
9,0,2,7,2,static/inflex,1140,32,1152.2843216828262,140
9,0,2,8,1,static/inflex,1060,28,1063.365675489604,60
9,0,2,9,0,confident,920,21,934.186825302972,80
9,0,3,0,8,static/inflex,1120,31,1210.2098652822624,120
9,0,3,1,7,confident,980,24,1019.7658333082665,20
9,0,3,2,6,static/inflex,1120,31,1323.4935701092847,120
9,0,3,3,5,static/inflex,1140,32,1178.7130623916416,140
9,0,3,4,4,static/inflex,1020,26,1189.1570539130312,20
9,0,3,5,3,confident,1020,26,1018.6424868470007,20
9,0,3,6,2,confident,1020,26,1098.8611722469059,20
9,0,3,7,1,confident,1040,27,1055.6284620828499,40
9,0,3,8,0,balanced,1100,30,1088.7040827176395,100
9,0,4,0,7,static/inflex,1140,32,1206.9904768440285,140
9,0,4,1,6,static/inflex,1140,32,1239.63524929695,140
9,0,4,2,5,static/inflex,1060,28,1115.651285310065,60
9,0,4,3,4,static/inflex,1140,32,1145.3493934513301,140
9,0,4,4,3,static/inflex,1040,27,1180.0674714226511,40
9,0,4,5,2,confident,1040,27,1117.8894807374338,40
9,0,4,6,1,confident,1060,28,1087.8242890126785,60
9,0,4,7,0,confident,1040,27,1052.4254048718358,40
9,0,5,0,6,static/inflex,1200,35,1310.2368287406703,200
9,0,5,1,5,static/inflex,1120,31,1225.305374802228,120
9,0,5,2,4,static/inflex,1140,32,1131.1858146600182,140
9,0,5,3,3,static/inflex,1100,30,1190.398579314104,100
9,0,5,4,2,static/inflex,1060,28,1242.6752406371588,60
9,0,5,5,1,confident,1060,28,1109.226642649,60
9,0,5,6,0,confident,1080,29,1213.352327805552,80
9,0,6,0,5,static/inflex,1020,26,1100.822505192634,20
9,0,6,1,4,static/inflex,1000,25,1169.615015661822,0
9,0,6,2,3,confident,1080,29,1209.3161560614162,80
9,0,6,3,2,static/inflex,1000,25,1145.8693143980254,0
9,0,6,4,1,static/inflex,1060,28,1158.1180816686535,60
9,0,6,5,0,confident,1060,28,1071.6527428460868,60
9,0,7,0,4,static/inflex,1040,27,1174.965167189227,40
9,0,7,1,3,static/inflex,940,22,1116.100698794938,60
9,0,7,2,2,static/inflex,980,24,1122.323209850826,20
9,0,7,3,1,static/inflex,1180,34,1369.9364028696582,180
9,0,7,4,0,confident,1020,26,1051.811734388167,20
9,0,8,0,3,static/inflex,900,20,1055.0366652803993,100
9,0,8,1,2,static/inflex,1040,27,1221.2724730765192,40
9,0,8,2,1,static/inflex,980,24,972.5906496034476,20
9,0,8,3,0,confident,980,24,1122.4831318022855,20
9,0,9,0,2,static/inflex,1000,25,1006.2444467334109,0
9,0,9,1,1,balanced,1080,29,1069.7507291826055,80
9,0,9,2,0,balanced,1020,26,1056.8240724799623,20
9,0,10,0,1,balanced,1040,27,1113.1808574366673,40
9,0,10,1,0,balanced,980,24,992.8767643190474,20
9,0,11,0,0,balanced,1000,25,1028.7686282315187,0
9,1,0,0,10,static/inflex,1240,37,1285.3536721332853,240
9,1,0,1,9,static/inflex,1120,31,1273.7199419418957,120
9,1,0,2,8,static/inflex,1180,34,1282.5429905849674,180
9,1,0,3,7,static/inflex,1040,27,1121.7064112950159,40
9,1,0,4,6,static/inflex,1040,27,1040.9686351820558,40
9,1,0,5,5,confident,980,24,992.7285935743323,20
9,1,0,6,4,static/inflex,1020,26,1136.8630038032375,20
9,1,0,7,3,confident,1040,27,1038.4189658358973,40
9,1,0,8,2,static/inflex,1120,31,1154.4916692160393,120
9,1,0,9,1,static/inflex,1040,27,1097.6064323616808,40
9,1,0,10,0,confident,980,24,1046.8854296078098,20
9,1,1,0,9,static/inflex,1220,36,1273.7223871783326,220
9,1,1,1,8,static/inflex,1140,32,1125.4974030724384,140
9,1,1,2,7,static/inflex,1100,30,1129.7660739013081,100
9,1,1,3,6,static/inflex,1200,35,1250.4005774133534,200
9,1,1,4,5,static/inflex,1040,27,1053.7973246892493,40
9,1,1,5,4,confident,1140,32,1126.375564774696,140
9,1,1,6,3,static/inflex,1080,29,1190.147819269816,80
9,1,1,7,2,confident,1060,28,1070.8670399798511,60
9,1,1,8,1,confident,1060,28,1064.1823721669587,60
9,1,1,9,0,confident,980,24,962.7799025543546,20
9,1,2,0,8,static/inflex,1180,34,1267.0126105574718,180
9,1,2,1,7,static/inflex,1140,32,1175.6430039344643,140
9,1,2,2,6,static/inflex,1080,29,1218.5801018744,80
9,1,2,3,5,static/inflex,1100,30,1125.3098923664647,100
9,1,2,4,4,static/inflex,1100,30,1193.0014308373482,100
9,1,2,5,3,static/inflex,1000,25,1030.380523426273,0
9,1,2,6,2,confident,1160,33,1167.1051560762405,160
9,1,2,7,1,confident,900,20,975.5880780296993,100
9,1,2,8,0,confident,1080,29,1089.221500813202,80
9,1,3,0,7,static/inflex,1100,30,1180.1315512916512,100
9,1,3,1,6,static/inflex,1020,26,1135.8763349710146,20
9,1,3,2,5,static/inflex,1120,31,1142.2180744065215,120
9,1,3,3,4,static/inflex,1020,26,1018.340064745827,20
9,1,3,4,3,static/inflex,1080,29,1145.070079550864,80
9,1,3,5,2,confident,1100,30,1171.2680975907988,100
9,1,3,6,1,static/inflex,960,23,1017.094646846433,40
9,1,3,7,0,confident,920,21,913.4597783219008,80
9,1,4,0,6,static/inflex,1120,31,1175.9605441865706,120
9,1,4,1,5,confident,1120,31,1171.1981437810848,120
9,1,4,2,4,static/inflex,1180,34,1273.0705629823558,180
9,1,4,3,3,confident,1000,25,1044.0483562507256,0
9,1,4,4,2,confident,940,22,975.3898236501221,60
9,1,4,5,1,confident,1060,28,1115.8225319310181,60
9,1,4,6,0,confident,1040,27,1213.0760855265817,40
9,1,5,0,5,static/inflex,1220,36,1240.6236226880046,220
9,1,5,1,4,static/inflex,1140,32,1338.4647030461476,140
9,1,5,2,3,static/inflex,1040,27,1230.1813651143398,40
9,1,5,3,2,static/inflex,1040,27,1147.8037463613139,40
9,1,5,4,1,static/inflex,940,22,960.1907328545789,60
9,1,5,5,0,confident,940,22,982.268357034182,60
9,1,6,0,4,static/inflex,1060,28,1473.5312813558585,60
9,1,6,1,3,static/inflex,960,23,972.4579527643002,40
9,1,6,2,2,static/inflex,1140,32,1253.8093003120616,140
9,1,6,3,1,static/inflex,1000,25,1065.3586152059393,0
9,1,6,4,0,confident,1000,25,1077.635573637368,0
9,1,7,0,3,static/inflex,1080,29,1141.1932653118356,80
9,1,7,1,2,static/inflex,1020,26,1203.3830373620144,20
9,1,7,2,1,confident,1020,26,1053.4578997836043,20
9,1,7,3,0,balanced,960,23,1054.7935747261602,40
9,1,8,0,2,balanced,920,21,909.5086179837963,80
9,1,8,1,1,confident,1060,28,1070.9783200401878,60
9,1,8,2,0,balanced,920,21,955.4190644929103,80
9,1,9,0,1,balanced,900,20,1043.8185925845737,100
9,1,9,1,0,balanced,980,24,983.5854618438593,20
9,1,10,0,0,balanced,960,23,1019.0037357754593,40
9,2,0,0,9,static/inflex,1180,34,1357.6374847334841,180
9,2,0,1,8,static/inflex,1140,32,1205.9030704501483,140
9,2,0,2,7,static/inflex,1200,35,1194.9696513733695,200
9,2,0,3,6,static/inflex,1180,34,1237.5913480458398,180
9,2,0,4,5,static/inflex,980,24,1214.5040607348244,20
9,2,0,5,4,static/inflex,1100,30,1101.0193591306454,100
9,2,0,6,3,confident,1020,26,1073.576866533544,20
9,2,0,7,2,static/inflex,1100,30,1158.5638413586198,100
9,2,0,8,1,confident,1040,27,1140.118172947468,40
9,2,0,9,0,confident,1020,26,1114.509454652775,20
9,2,1,0,8,static/inflex,1100,30,1264.2208119807433,100
9,2,1,1,7,static/inflex,1080,29,1185.516697074218,80
9,2,1,2,6,static/inflex,1080,29,1167.954533278912,80
9,2,1,3,5,confident,1000,25,1051.8036378544004,0
9,2,1,4,4,static/inflex,1040,27,1047.7294423648264,40
9,2,1,5,3,confident,1060,28,1059.6553212503989,60
9,2,1,6,2,confident,1100,30,1120.1399810886228,100
9,2,1,7,1,confident,1120,31,1149.3625079103983,120
9,2,1,8,0,confident,1040,27,1080.1704994789068,40
9,2,2,0,7,static/inflex,1080,29,1336.9306064304383,80
9,2,2,1,6,static/inflex,1140,32,1129.2966293795573,140
9,2,2,2,5,static/inflex,1040,27,1130.023702415482,40
9,2,2,3,4,static/inflex,1160,33,1176.2899559115892,160
9,2,2,4,3,confident,1120,31,1103.0470670016239,120
9,2,2,5,2,static/inflex,1020,26,1145.6712501026313,20
9,2,2,6,1,confident,1020,26,1037.2218403275892,20
9,2,2,7,0,confident,1040,27,1038.1391515186822,40
9,2,3,0,6,static/inflex,1240,37,1395.9278641518745,240
9,2,3,1,5,static/inflex,1080,29,1124.0147086369332,80
9,2,3,2,4,static/inflex,1060,28,1054.7768310037936,60
9,2,3,3,3,static/inflex,960,23,1256.2953523189844,40
9,2,3,4,2,static/inflex,1060,28,1079.630919774425,60
9,2,3,5,1,static/inflex,940,22,990.2790408631769,60
9,2,3,6,0,confident,1000,25,1035.6935242251354,0
9,2,4,0,5,static/inflex,1120,31,1503.2791480623064,120
9,2,4,1,4,static/inflex,1080,29,1191.9683198412563,80
9,2,4,2,3,static/inflex,1100,30,1204.0845973630408,100
9,2,4,3,2,balanced,880,19,946.0131609522523,120
9,2,4,4,1,confident,1080,29,1098.3388510011284,80
9,2,4,5,0,confident,960,23,1043.003665217038,40
9,2,5,0,4,static/inflex,1060,28,1272.9969879720966,60
9,2,5,1,3,static/inflex,1200,35,1238.018516588122,200
9,2,5,2,2,confident,1120,31,1123.9324804654234,120
9,2,5,3,1,confident,960,23,974.908420550805,40
9,2,5,4,0,confident,940,22,1112.4850224685047,60
9,2,6,0,3,static/inflex,1140,32,1275.281851339114,140
9,2,6,1,2,static/inflex,1040,27,1124.045837092269,40
9,2,6,2,1,confident,980,24,1016.5798178459869,20
9,2,6,3,0,balanced,980,24,1022.2656027558277,20
9,2,7,0,2,static/inflex,1020,26,1184.4938592236624,20
9,2,7,1,1,balanced,900,20,949.0301548880066,100
9,2,7,2,0,confident,980,24,1006.3201812077922,20
9,2,8,0,1,static/inflex,960,23,1215.475784762264,40
9,2,8,1,0,balanced,1000,25,1018.0513370715132,0
9,2,9,0,0,balanced,940,22,948.9101783945202,60
9,3,0,0,8,static/inflex,1100,30,1196.4531873829096,100
9,3,0,1,7,static/inflex,1060,28,1060.6873107833087,60
9,3,0,2,6,static/inflex,1100,30,1378.7874451743028,100
9,3,0,3,5,static/inflex,1220,36,1332.8227804236328,220
9,3,0,4,4,static/inflex,1140,32,1178.2839350234751,140
9,3,0,5,3,static/inflex,1180,34,1192.910225911213,180
9,3,0,6,2,static/inflex,1080,29,1101.6924529385733,80
9,3,0,7,1,confident,940,22,986.7535437751515,60
9,3,0,8,0,confident,1020,26,1016.5666786377242,20
9,3,1,0,7,static/inflex,1020,26,1384.7827964633964,20
9,3,1,1,6,static/inflex,1140,32,1255.9990384955806,140
9,3,1,2,5,static/inflex,1020,26,1053.6398763583657,20
9,3,1,3,4,static/inflex,1040,27,1137.6546934549033,40
9,3,1,4,3,static/inflex,1120,31,1174.379486341244,120
9,3,1,5,2,confident,1080,29,1120.855137367831,80
9,3,1,6,1,static/inflex,960,23,1126.9034059969504,40
9,3,1,7,0,confident,1020,26,1062.0700843102702,20
9,3,2,0,6,static/inflex,1100,30,1260.824429227424,100
9,3,2,1,5,static/inflex,1060,28,1193.8185869911517,60
9,3,2,2,4,static/inflex,1140,32,1214.8148151369514,140
9,3,2,3,3,static/inflex,980,24,990.1419376136895,20
9,3,2,4,2,static/inflex,980,24,1086.0011709190883,20
9,3,2,5,1,balanced,960,23,1034.6478613293318,40
9,3,2,6,0,confident,960,23,1039.5156860840996,40
9,3,3,0,5,static/inflex,1180,34,1276.9580276928336,180
9,3,3,1,4,static/inflex,1040,27,1055.0463792299026,40
9,3,3,2,3,static/inflex,1020,26,1110.6764205639265,20
9,3,3,3,2,static/inflex,1200,35,1284.256114080302,200
9,3,3,4,1,confident,920,21,1055.3414180580105,80
9,3,3,5,0,confident,1020,26,1055.5394444963406,20
9,3,4,0,4,static/inflex,1040,27,1103.2182414019587,40
9,3,4,1,3,static/inflex,900,20,1078.2453834949665,100
9,3,4,2,2,static/inflex,1080,29,1197.189269396847,80
9,3,4,3,1,confident,960,23,1005.555497824942,40
9,3,4,4,0,confident,940,22,955.6227612126971,60
9,3,5,0,3,static/inflex,1080,29,1103.0972775711107,80
9,3,5,1,2,static/inflex,880,19,1015.2787451535867,120
9,3,5,2,1,balanced,1020,26,1077.660233691738,20
9,3,5,3,0,confident,940,22,946.5649624844339,60
9,3,6,0,2,static/inflex,940,22,965.4805577588476,60
9,3,6,1,1,confident,1000,25,1046.1979390702322,0
9,3,6,2,0,balanced,920,21,945.4235233139806,80
9,3,7,0,1,static/inflex,940,22,984.7837317272899,60
9,3,7,1,0,balanced,940,22,938.563557808733,60
9,3,8,0,0,balanced,840,17,903.1197719307156,160
9,4,0,0,7,static/inflex,1040,27,1123.9993479723246,40
9,4,0,1,6,static/inflex,1120,31,1268.6238786208614,120
9,4,0,2,5,static/inflex,1220,36,1228.551263006152,220
9,4,0,3,4,static/inflex,1220,36,1279.553093951329,220
9,4,0,4,3,static/inflex,1100,30,1294.9090059058576,100
9,4,0,5,2,static/inflex,980,24,1036.9091020968658,20
9,4,0,6,1,confident,1020,26,1041.210398350913,20
9,4,0,7,0,confident,980,24,1039.6897973541904,20
9,4,1,0,6,static/inflex,1000,25,1060.4450375387455,0
9,4,1,1,5,static/inflex,1100,30,1436.8255945013502,100
9,4,1,2,4,static/inflex,1120,31,1182.6914743549428,120
9,4,1,3,3,static/inflex,1100,30,1151.7218443434435,100
9,4,1,4,2,static/inflex,960,23,1106.5733701580957,40
9,4,1,5,1,confident,1080,29,1098.9681645325936,80
9,4,1,6,0,confident,980,24,1022.7199322595459,20
9,4,2,0,5,static/inflex,1080,29,1123.7715599058922,80
9,4,2,1,4,static/inflex,1240,37,1298.9707750138878,240
9,4,2,2,3,static/inflex,1000,25,1159.0140868074561,0
9,4,2,3,2,static/inflex,1080,29,1214.6483432334132,80
9,4,2,4,1,confident,980,24,990.3714654646749,20
9,4,2,5,0,confident,1000,25,1005.3503474589702,0
9,4,3,0,4,static/inflex,960,23,994.0000495013819,40
9,4,3,1,3,static/inflex,980,24,1062.2817108541378,20
9,4,3,2,2,static/inflex,960,23,1002.0123209928756,40
9,4,3,3,1,static/inflex,980,24,972.1011610165449,20
9,4,3,4,0,balanced,960,23,986.1252829196138,40
9,4,4,0,3,static/inflex,1000,25,1037.3415961106186,0
9,4,4,1,2,static/inflex,1100,30,1181.1918189274309,100
9,4,4,2,1,confident,880,19,912.5849776562777,120
9,4,4,3,0,confident,1000,25,1012.4926141339481,0
9,4,5,0,2,static/inflex,940,22,968.8369761400189,60
9,4,5,1,1,balanced,900,20,919.2102930340948,100
9,4,5,2,0,confident,940,22,938.3759682353633,60
9,4,6,0,1,static/inflex,960,23,1078.6838901017181,40
9,4,6,1,0,confident,920,21,943.6375319850442,80
9,4,7,0,0,balanced,900,20,1029.004355800795,100
9,5,0,0,6,static/inflex,1160,33,1257.5241895416827,160
9,5,0,1,5,static/inflex,1100,30,1151.9512673238946,100
9,5,0,2,4,static/inflex,1100,30,1102.173490187473,100
9,5,0,3,3,static/inflex,1040,27,1148.3004824457973,40
9,5,0,4,2,static/inflex,980,24,1336.9244171115943,20
9,5,0,5,1,static/inflex,1040,27,1229.7560004840952,40
9,5,0,6,0,confident,940,22,1001.8396528418707,60
9,5,1,0,5,static/inflex,1100,30,1134.0788817161306,100
9,5,1,1,4,static/inflex,1140,32,1157.7932771770336,140
9,5,1,2,3,static/inflex,1100,30,1272.1371848648002,100
9,5,1,3,2,confident,1000,25,1142.6089470477054,0
9,5,1,4,1,confident,940,22,996.6400992883938,60
9,5,1,5,0,confident,1000,25,1054.1070287843215,0
9,5,2,0,4,static/inflex,900,20,1278.4212983324032,100
9,5,2,1,3,static/inflex,900,20,904.6359309291089,100
9,5,2,2,2,static/inflex,1000,25,1123.4879194406194,0
9,5,2,3,1,confident,880,19,986.1177508299675,120
9,5,2,4,0,confident,1020,26,1081.0196070037819,20
9,5,3,0,3,static/inflex,1020,26,1243.8463876315507,20
9,5,3,1,2,confident,1080,29,1165.5127634585851,80
9,5,3,2,1,static/inflex,920,21,1022.0582804320535,80
9,5,3,3,0,confident,920,21,1039.040597479476,80
9,5,4,0,2,static/inflex,1180,34,1241.9892895356443,180
9,5,4,1,1,static/inflex,920,21,1082.9217186713163,80
9,5,4,2,0,confident,960,23,967.0034145031385,40
9,5,5,0,1,static/inflex,960,23,1202.6369235914976,40
9,5,5,1,0,confident,960,23,996.2318623938255,40
9,5,6,0,0,balanced,1000,25,1041.1794750546735,0
9,6,0,0,5,static/inflex,1160,33,1218.1348096612442,160
9,6,0,1,4,static/inflex,1000,25,1039.2645499162916,0
9,6,0,2,3,static/inflex,940,22,992.449751013926,60
9,6,0,3,2,static/inflex,1000,25,1048.0079995782312,0
9,6,0,4,1,static/inflex,1020,26,1284.3240536982523,20
9,6,0,5,0,confident,1000,25,1032.6031549719748,0
9,6,1,0,4,static/inflex,1040,27,1306.4218900641847,40
9,6,1,1,3,static/inflex,1000,25,1060.206887763108,0
9,6,1,2,2,confident,1000,25,1069.7072197533448,0
9,6,1,3,1,static/inflex,840,17,932.7725972414553,160
9,6,1,4,0,confident,980,24,987.5810791507542,20
9,6,2,0,3,static/inflex,1060,28,1215.965589198176,60
9,6,2,1,2,static/inflex,1080,29,1101.5255592018175,80
9,6,2,2,1,confident,1080,29,1117.1350009061168,80
9,6,2,3,0,confident,920,21,940.3163212097858,80
9,6,3,0,2,static/inflex,960,23,980.3155934118835,40
9,6,3,1,1,static/inflex,1000,25,1023.8243658551933,0
9,6,3,2,0,balanced,920,21,1021.3244997822517,80
9,6,4,0,1,static/inflex,900,20,986.459996997342,100
9,6,4,1,0,balanced,920,21,929.6136721802291,80
9,6,5,0,0,balanced,880,19,985.6200481642322,120
9,7,0,0,4,static/inflex,1260,38,1276.7533935031722,260
9,7,0,1,3,static/inflex,980,24,1130.2399760839312,20
9,7,0,2,2,static/inflex,940,22,1154.0882004467069,60
9,7,0,3,1,static/inflex,960,23,975.1834362046275,40
9,7,0,4,0,confident,940,22,1089.547520316177,60
9,7,1,0,3,static/inflex,1120,31,1209.5877279267168,120
9,7,1,1,2,static/inflex,900,20,961.980040617047,100
9,7,1,2,1,static/inflex,880,19,1367.4706633569726,120
9,7,1,3,0,balanced,900,20,987.6807273129828,100
9,7,2,0,2,static/inflex,940,22,1097.5301477935332,60
9,7,2,1,1,static/inflex,940,22,1291.8074876096898,60
9,7,2,2,0,confident,980,24,1116.3806724433714,20
9,7,3,0,1,balanced,960,23,1020.9165535818707,40
9,7,3,1,0,confident,820,16,864.7157432233154,180
9,7,4,0,0,balanced,820,16,822.4923050893053,180
9,8,0,0,3,static/inflex,900,20,983.5313321136634,100
9,8,0,1,2,static/inflex,1020,26,1151.5234948891339,20
9,8,0,2,1,confident,1020,26,1233.356889079488,20
9,8,0,3,0,confident,840,17,971.8890015993735,160
9,8,1,0,2,static/inflex,980,24,1181.1215346497893,20
9,8,1,1,1,static/inflex,940,22,960.2934494024308,60
9,8,1,2,0,confident,880,19,927.8367102673153,120
9,8,2,0,1,static/inflex,940,22,1159.4337134369957,60
9,8,2,1,0,confident,920,21,1100.882802424,80
9,8,3,0,0,strategic/respon,800,15,832.1495476826587,200
9,9,0,0,2,strategic/respon,860,18,915.0677297588771,140
9,9,0,1,1,confident,900,20,1025.769658454431,100
9,9,0,2,0,confident,940,22,976.8285974948876,60
9,9,1,0,1,static/inflex,860,18,869.9503813854408,140
9,9,1,1,0,strategic/respon,840,17,862.5494664414654,160
9,9,2,0,0,balanced,820,16,896.3540953666575,180
9,10,0,0,1,static/inflex,860,18,857.4253921928607,140
9,10,0,1,0,confident,860,18,917.38031732225,140
9,10,1,0,0,strategic/respon,860,18,896.7793440262726,140
9,11,0,0,0,strategic/respon,800,15,814.2054381729029,200
10,0,0,0,10,static/inflex,1180,34,1304.7566088933547,180
10,0,0,1,9,static/inflex,1020,26,1139.0203391191242,20
10,0,0,2,8,static/inflex,1140,32,1235.8372803592606,140
10,0,0,3,7,static/inflex,1060,28,1281.807370819545,60
10,0,0,4,6,static/inflex,1240,37,1287.1390180509509,240
10,0,0,5,5,static/inflex,1140,32,1263.327121210726,140
10,0,0,6,4,static/inflex,1160,33,1198.7253603667145,160
10,0,0,7,3,static/inflex,1080,29,1185.139573625123,80
10,0,0,8,2,static/inflex,1100,30,1186.8943936531723,100
